company_dunsum,avg_fed_contract,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_avg_fed_contract,top2_avg_fed_contract,top3_avg_fed_contract,top4_avg_fed_contract,top5_avg_fed_contract
2484186,48603.3833333333,962436296,155335628,65384075,829606297,147430540,48610.7425,48592,48590.4,48564.52,48559
2484665,84364176.4366667,95367897,612798637,43991108,800400751,16108321,86108788.21,78838965.6183333,91859948.98,93706827.005,73945346.3975
2488989,871937.748333333,119218741,3100542,829886675,126637755,153240671,872376.225,872696.3625,872967.866,869920.258,875700.156
2495026,22240,830240607,801392395,186585741,196592752,9893934,22239.795,22248.275,22258.3,22220.125,22210.9833333333
2495724,756972.575,787793603,807326520,11289725,187219196,848175134,757624.888333333,756247.211666667,758440.676666667,754557.033333333,759939.625
2497303,322764.263333333,966670171,6920284,188904619,114746287,103387390,322929.4775,322478.4,323126.5125,322286.272,321900.95
2501625,165543.5,10466956,78448386,937711562,9431466,123588126,165541.25,165519,165637.663333333,165400,165689.375
2501963,81984,193830502,105170455,1776608,116470308,17018859,82119.305,81844.12,82196.8166666667,81750,81726.8433333333
2502110,6990,127922404,194464327,623191194,824916787,607456618,6990,6995,6981.63,6980.6266666667,7000
2504439,12959.145,879118094,140991444,19570864,65704991,78816693,12961.2775,12950,12950,12950,12950
2504553,11356.67,10906881,164453834,15004683,70215009,194428637,11357.835,11355,11354.3333333333,11360,11349.8
2508463,28680556.5533333,964303945,928859149,787585975,197950764,829380182,28681501.762,28445582.2416667,27638859.1,27423283.55,27365347.72
2513059,27996.405,11659216,68435259,38596862,808195361,603101122,28000,28000,27987.975,28007.28,28012.5
2514537,29970,14692081,14750384,126617971,806647801,183745749,29974.7033333333,29950,29949.87,29941.715,30000
2515799,67163.3333333333,827140737,89749188,802006903,788283989,165467668,67197.5,67250,67262.1,67268.935,67275
2521003,24163.59,83763834,176307247,967755641,884787334,878122704,24175.8,24150,24128.5233333333,24203.24,24204.61
2521367,13599.3,830337551,148625676,803757913,78371207,10232368,13600,13600,13600,13600,13600
2523629,6463.2475,69033553,833251390,184182702,603060989,170714526,6467.43,6452.5,6475,6475,6475
2524288,215775.983333333,6364434,961255916,71611735,829087720,621649222,215874.254,215915.435,215604.973333333,215547.866666667,215257.16
2526143,10768.125,11588027,132705489,827134938,361468825,168750818,10770.955,10771.99,10760,10759.375,10759.12
2526994,51811.385,63264857,835808882,783777050,831628685,826339892,51812,51810,51860.0333333333,51870.6,51746.88
2527596,5004,610711884,135829252,130763589,1955020,608189549,5004.1,5002.3366666667,5006.12,5007.4025,5007.5
2529191,149424.75,943282798,171946080,55187751,837404151,78428610,149400,149564.65,149575.968333333,149743.64,149052
2531325,8976,806333493,828626569,111767492,112035642,625262688,8977.5,8972.75,8985.9875,8986.9,8988.075
2535870,5059.558,968951702,57680480,608379327,790937150,606800204,5059.52,5061.16,5065,5051.42,5050.97
2538908,19999.956,103478835,187517441,44842342,83622373,145382482,20000,20000,20000,20000,20000
2539294,36314,4206397,87103354,177579245,58977364,147677277,36304.1,36294.55,36293.3425,36286.4,36280.3333333333
2547107,1081.6266666667,151045309,607957693,785088444,249687476,944492164,1086.2,1086.23,1087,1090,1072.48
2561090,10929.75,84084487,166765250,807629357,607348802,11174286,10925,10934.7333333333,10920,10939.91,10941.435
2562080,3230,96257936,99929747,847327426,151392727,102148868,3230,3228.9,3227.95,3232.86,3233.14
2563641,5642.29,827993622,604095646,792614497,91453634,783807238,5640,5646.1,5636.5,5650,5650
2569093,666366.001666667,360984830,626694835,71619878,622788198,829695084,666341.678333333,666497.87,667025.323333333,665451.863333333,667291.873333333
2569168,166531.288,29579039,190752923,188231864,54037192,848288408,166734.9,166749,166890.33,166106.2325,166966.173333333
2569994,7921.25,26839605,82354866,79227585,46311163,144683625,7920,7920,7920,7918.9066666667,7925
2571719,1413.7666666667,19388276,181709775,795525187,101419760,602586760,1402.5,1401,1400,1400,1400
2571842,14214.7666666667,125205273,808649367,556371271,32672651,197635324,14220.35,14220.5,14208.24,14208.175,14207.45
2572089,1802.05,78255593,141571542,153085472,832328244,80481708,1800,1800,1800,1800,1800
2572196,8348.656,157802047,45953718,643703689,154596779,177960275,8347.44,8352,8344.805,8343,8354.36
2599702,2211.18,6338099,100363840,58195652,800189818,837549708,2209.095,2209.02,2201.23,2200,2200
2792976,1746550.03333333,962133919,139206010,878639376,6798037,129304551,1753126.546,1739952.31,1753790.66666667,1756395.01,1756935.19333333
2797814,5729,1479369,105532134,795863281,171512093,49405707,5728.08,5730,5726.76,5732,5724.885
2811768,338656.646666667,157645776,42906727,785020835,782495055,780968371,338165.8075,338067.884,337848.92,337755.846666667,337124.148333333
2839777,12450.765,945700594,68833898,113785385,38211830,57266298,12450,12455,12431.55,12430,12472.04
2855567,2983.4033333333,74800160,957646243,22426860,824640663,964847961,2981.2425,2981,2986.93,2988.38,2978
2997328,53602.5,10647621,75518860,197758071,140761607,168628167,53582,53565.6,53659,53543,53540.0833333333
3001757,18945233.0033333,36857050,157412271,31001832,790238638,173309899,18819302.19,19091814.74,18748023.4016667,19204344.07,18670565.735
3125973,16644,948392600,969289904,6249189,140335758,2322568,16644,16643,16652.01,16631,16657.08
3204513,560577.678,12165536,803749329,929515468,53518361,958760985,560285.533333333,561920.075,562191.416,562256.538333333,558834.35
3218484,331442.678333333,931219716,177856908,835392051,51999725,2291532,331484.196666667,331183,331137,330676.275,330585.75
3494593,169874.768333333,112865048,118207620,829007504,104681288,101119332,170132.755,170152.133333333,170255,169476.131666667,169468.748333333
3556144,28476.67,157774811,806332297,804348717,15591504,78735187,28475.21,28472,28469.215,28485,28461
3556214,45551,11156676,627413060,19978894,131664773,624613753,45540,45578,45510.55,45508.75,45597
3609174,NA,,,,,,,,,,
3653771,56450,609404892,171606549,8260234,85231350,623876591,56447.05,56456,56457.58,56458.5825,56435.5533333333
3681954,7768.02,185656647,107612855,19915511,608386772,784808649,7770,7773.68,7760.7033333333,7775.6533333333,7782
3855251,520200,6985196,623972689,132352597,64366065,2156891,520182.691666667,520147,519995.82,519874.381666667,519848.516666667
3855640,6124.99,149784543,147026975,830709072,966893351,38909789,6125,6124.3533333333,6120,6131.2,6132
3855905,183786.546666667,933969123,623158904,940972011,145291493,179261420,183806.333333333,183750,183749.7525,183735.763333333,183859.67
3889933,90688.7133333333,828126339,121571798,99887114,848003661,199936550,90729.995,90733.3333333333,90600,90785.7633333333,90800.196
3915006,49804.4,48790844,621900823,14079334,38474847,101667459,49805.6666666667,49848,49851.05,49868.8,49871.65
3918679,519584.215,2156891,64366065,132352597,623972689,6985196,519848.516666667,519874.381666667,519995.82,520147,520182.691666667
4034070,167149,962065764,52449576,47331624,609869987,961921496,167130,167117.36,167199.915,167203.4775,167002.875
4074261,3968,196022685,39881354,55187660,123208774,808213669,3968,3967.4,3967.3366666667,3968.7,3969.015
4127879,38400,13839899,10612265,128901498,78795869,11376548,38400,38411,38378.72,38426,38371
4169793,23342.195,942968207,22200740,89040331,61666459,198567364,23349,23335.325,23359.575,23360.4775,23367.66
4182002,37223.7666666667,806077624,11390440,178041406,106733348,114461796,37223,37227.0266666667,37213.8383333333,37184.44,37171.2
4196085,12214.31,968421441,79293662,805477564,801353082,125467915,12210,12220.8,12205.3433333333,12225,12227
4215849,6070.21,959391509,43634294,612916465,68697705,4250858,6068.93,6066.7,6074,6074,6063.61
4216193,NA,,,,,,,,,,
4281569,12750,77883135,18915012,112865899,195993311,153794375,12750,12750.625,12753,12756.39,12761
4313043,85,967783135,2192847,796589518,146587923,64380884,79.4,90.75,93.3333333333,93.47,94.5
4525395,21625.692,22869937,151978921,153790357,142448906,965004935,21622.5,21629.2966666667,21612.33,21643.3333333333,21604.74
4558565,7518.46,74745246,801185666,790653729,78415114,79248913,7518.83,7517,7520.0766666667,7513.05,7525.95
4626938,357931.713333333,50617893,45521817,809641926,806338278,623618972,358109.328,357644.45,358720.175,359517.273333333,356174.133333333
4645714,2256.78,153956417,106242571,2180461,831222935,73483539,2257.5,2262.13,2250,2250,2249.375
4856647,64722.8266666667,112623368,195566687,827224320,130080323,783195266,64715.7425,64709.24,64763,64670,64660.7266666667
4885585,62950,604476957,64325129,8177032,103663365,789523420,62950,62957.9,62930.6,62874.65,62860
4961140,363106.982,621599893,148953123,6950406,8820958,968369335,363085.486666667,362478.69,362414.0125,362245.65,364262.25
5034835,-86902.2975,833262041,63248207,6981450,171718401,154120133,-87014.755,-87037.1875,-85835.57,-87990,-82314.83
5142828,21923.345,75431940,21350900,612187963,197437015,555504430,21926.435,21917.88,21930.5566666667,21909.42,21908.2666666667
5199588,6504.645,966656576,8813409,618019988,831170159,117209606,6504,6500,6500,6500,6500
5281707,10000,187529859,808575810,831630822,829106538,937537629,10000,10000,10000,10000,10000
5342258,576560.596666667,112991815,96074500,19979132,793655155,2352425,576576.25,576492.245,576877.521666667,577144.593333333,577207.468333333
5387188,1505361.53333333,858576135,173695917,118878735,938647021,41584793,1505842.97833333,1506980.58,1501944.96,1510000,1510809.46166667
5410170,92319.0616666667,967581492,59011205,190762083,147764786,627796449,92292,92288,92274.5,92366.6666666667,92405.62
5423546,91496.2166666667,8910717,610626798,23604459,50516509,104256982,91500,91532.09,91429.07,91400.28,91609.1733333333
5430026,828305.386666667,612907159,49868482,2395382,11655375,111266503,825470.955,824627.541666667,824308.02,833485.461666667,833910.88
5452698,25535.13,616705708,98231298,163220614,111584173,198537359,25532.5,25531.24,25548.6666666667,25555.26,25509.35
5552380,325216,161911532,21593630,801873290,791012607,172214715,325000,325500,324655.4125,325805.0125,326000
5569314,1799780.67333333,92337252,11543220,130281814,24299724,170944768,1800000,1800897.4,1803299.31666667,1803438.935,1795982.95333333
5757252,3312,7984170,44273279,788495521,926885997,45657103,3311,3310.76,3313.5,3310.01,3314.7
5902150,19805.55,829274815,809439438,135230154,139422950,194645958,19800,19800,19812.48,19794.9383333333,19825
6019780,2476041.5,44421811,781550553,11760980,53046579,612706465,2473011.14666667,2479444.02,2484376.55833333,2467659.555,2486669.63
6121305,37058.352,135057938,876341272,361136708,80461262,184859718,37047.6666666667,37074.7,37078.03,37020,37005.6666666667
6126234,3120,73763724,838419380,169910978,27614008,23432342,3120,3119.65,3120.675,3120.71,3119.0633333333
6383079,30235.67,175358068,2162758,7234313,146794982,144395381,30240,30219.18,30253,30271,30200
6798037,1756395.01,129304551,878639376,962133919,48620512,45790383,1756935.19333333,1753790.66666667,1753126.546,1763994.58666667,1765461.34833333
6802300,4545422.58666667,1014182,956657654,44519429,57912826,869393843,4514618.5,4499963,4616135.93,4473168.3875,4625329.4775
6849277,5109211.765,960528784,147026272,360638902,361160802,27907521,5106150.01,5119784.745,5083115.8,5050000,5176511.205
6878573,2035.0225,926720210,98366722,11231933,1917749,938842879,2034.38,2042.5,2045.8,2016,2015
6972764,103283.296666667,63175509,157674938,34103718,12149084,835563974,103289.363333333,103318.5,103325.366666667,103333.333333333,103185.52
6973358,838315.35,969789358,125149075,111266503,11655375,26206149,834739.01,842112.455,833910.88,833485.461666667,845400
6973408,2448977.655,828118484,969981711,877936518,183032051,614745482,2445569.6,2455918.212,2456243.49,2457285.47,2435791.268
6973762,166005.198333333,107582835,54037192,123588126,937711562,2501625,165982.25,166106.2325,165689.375,165637.663333333,165543.5
6973804,454642.08,153217810,824781769,114533024,616836987,64644490,455397.895,455811,452918.3975,452848.942,457510
6973812,386552.316,831172692,808005529,961027315,175780068,144817785,386637.275,386350.766666667,386846.525,386877.55,386036.02
6974554,113294.23,2562580,783587483,87869090,75821975,119166460,113239,113410.96,113107.935,113000,112993.796666667
6980080,89374.7525,618467547,59003830,2853661,62052253,809678782,89332.15,89417.7916666667,89330.8566666667,89327.21,89312.9616666667
6981450,-85835.57,5034835,833262041,63248207,171718401,154120133,-86902.2975,-87014.755,-87037.1875,-87990,-82314.83
6983548,101460867.511667,834530086,154308522,800400751,796028165,43991108,102889539.836667,99310247.7266667,93706827.005,110914643.223333,91859948.98
6985196,520182.691666667,3855251,623972689,132352597,64366065,2156891,520200,520147,519995.82,519874.381666667,519848.516666667
6994065,141761.781666667,877003905,612701037,800057262,154288492,160914909,141750,141904,141979.426666667,142031.766666667,141445.5
7073906,407741.821666667,931524086,798898230,927751149,618032767,109515259,407368.56,407321.5,408491.498333333,406670,409208
7119555,354229.403333333,6917504,56607708,826927050,361776243,150596419,354312.81,354026.192,353945.353333333,353803.535,353591.413333333
7186526,8450535.24,831243832,139440312,780898578,807902143,782078091,8454425.47,8538707.33333334,8540984.60833333,8580883.11,8602007.126
7210714,30477.81,9729146,962137162,78789830,73035529,960828358,30466.6666666667,30500,30500,30507,30447.88
7364552,2003729.525,49997380,803471119,788393270,783985054,933935124,2001107.425,1990367.10833333,1989911.14666667,1985616.13,1985346.87666667
7488497,721831.69,827469862,830361395,59481205,827394078,11494671,721666.663333333,722577.97,718621.115,726827.9,716270.566666667
7529142,49192.71,607705394,12721259,131004657,129313271,964582225,49194.1333333333,49200,49176.04,49221,49223.405
7651292,328568.016666667,87696894,108226325,103390717,156853699,26378625,328461,328450.25,328736.01,328884,329135.825
7828551,28890,926652264,965913952,181726886,878587583,47717475,28887.62,28880,28877.39,28876.04,28870.125
7885403,7500,966244584,808433275,78690623,69783561,781824227,7500,7500,7500,7500,7500
7914989,1179553.48666667,800770810,145012154,958004517,792677700,964778690,1180651.18,1177419.61666667,1176687.44,1182513.72,1174019.75
7915226,30708.122,1210715,67389361,140029229,102595865,827574000,30721.942,30733.17,30733.32,30674.8,30752.815
7915839,19166.6666666667,9010562,962521469,23954527,30771252,78441285,19168,19170,19163.1616666667,19159.395,19158
7938207,NA,,,,,,,,,,
7947634,19133.3333333333,198534666,40071011,2447209,108250663,184079502,19138,19128,19142.5,19143.3,19120.446
7969774,100,80784804,147246305,78363500,173169160,18538340,100,100,100,100,95
8057416,113678.16,197197437,12484366,962525056,2370955,783587483,113684.5,113697.736666667,113701.21,113886.42,113410.96
8138625,109582.146,805576928,6364764,78476306,609625561,19383012,109535,109630.7425,109638,109508,109702
8177032,62930.6,4885585,604476957,64325129,103663365,789523420,62950,62950,62957.9,62874.65,62860
8205668,10950,2173375,800770641,122250509,33623740,11174286,10949.368,10947.4,10943.815,10957.26,10941.435
8221285,1160,77594799,831458943,785462201,965527216,149519357,1157.965,1156.5,1164,1154.56,1150
8265233,673105.213333333,24848251,603888384,406928382,2360535,145452954,672605.03,672322.078,674315.85,671551.45,671297
8280344,11742.6966666667,3732393,41668935,78809796,144280088,193287968,11741.77,11741,11745.5,11739.824,11737.425
8354821,25064.55,609817887,829214050,830244059,51919942,67980730,25055.88,25034.5,25102,25026.92,25015.78
8442139,6446,130481708,612258335,809748333,830575101,940057946,6444,6442.5,6450,6450,6441.205
8447682,-124.15,879431021,3251774,54321898,62281332,89066484,-127.07,-128.055,-120,-120,-129.145
8582595,52804.1,2000511,6249338,111587580,926684788,556064442,52790.12,52784.585,52838,52760.5,52730
8631017,15952.5,623562154,49410087,46216987,173765488,192060796,15952.9533333333,15955.8,15956.6666666667,15960.625,15961.476
8673027,NA,,,,,,,,,,
8681215,18546990.7383333,173309899,31001832,131658445,36857050,175320761,18670565.735,18748023.4016667,18326617.9883333,18819302.19,18159822.3466667
8714433,89076.6,154285373,802316679,44709129,602799525,103202859,89043.5416666667,89023.52,89022.6,89147.9916666667,88995.04
8813409,6500,618019988,831170159,117209606,883657512,183000863,6500,6500,6500,6500,6500
8820958,362245.65,6950406,148953123,161132204,118870583,126483903,362414.0125,362478.69,361858.8,361707.18,361573.85
8911836,26788.7,175238609,91397653,806418430,3001070,867991309,26770.24,26808,26814,26817.8666666667,26748.835
8919813,1555204.91666667,40586302,153890272,557256547,73739682,106539513,1556285.89666667,1557009,1552148.84,1550993.006,1547908.31333333
