company_dunsum,product_count,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_product_count,top2_product_count,top3_product_count,top4_product_count,top5_product_count,top1_jaccard_distance,top2_jaccard_distance,top3_jaccard_distance,top4_jaccard_distance,top5_jaccard_distance
145945833,1,178288676,115354359,1916766,191602226,151309536,1,1,1,1,1,0,0,0,0,0
151765328,3,5142828,144280088,106931488,51229602,804684207,3,2,2,2,2,0,0.3333333333,0.3333333333,0.3333333333,0.3333333333
78795863,1,153672964,99851016,969675123,150282309,41455850,1,1,1,1,1,0,0,0,0,0
807902143,1,827455192,793422213,615422995,144749392,6920284,1,1,1,1,1,0,0,0,0,0
44170749,1,9522694,123136637,611948639,54056775,806431958,1,1,1,4,6,0,0,0,0.75,0.8333333333
71986590,1,53516568,607993826,958989550,960258536,30368559,1,1,1,1,1,0,0,0,0,0
99509940,2,6933030,826526212,114370096,16983363,835432501,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
960098929,2,52184116,18754742,131004657,126733422,146118901,1,2,2,2,2,0.5,0.6666666667,0.6666666667,0.6666666667,0.6666666667
784116691,1,806710588,152056029,793134081,847410081,41183773,1,1,1,1,1,0,0,0,0,0
2182335,6,159554281,11633203,55833933,56289721,145039207,3,5,6,6,12,0.7142857143,0.7777777778,0.8,0.8,0.8
122814668,1,172030350,942054461,134131114,126483903,66856238,1,1,1,1,1,0,0,0,0,0
937712248,5,556121200,1375294,616736448,60722154,52204864,4,2,2,2,3,0.2,0.6,0.6,0.6,0.6666666667
557414323,9,181185570,968174318,2000511,55295026,126815153,3,3,8,8,4,0.6666666667,0.6666666667,0.6923076923,0.6923076923,0.7
785985198,2,6247126,97973994,161091269,147426894,80241867,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
177489460,1,133340344,95300208,137069592,170945328,556193670,1,1,1,1,1,0,0,0,0,0
859472748,2,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
41138939,1,21072244,78405538,103740718,147339600,809661853,1,1,1,1,1,0,0,0,0,0
616836987,15,622953610,53601050,46345468,138449173,10176365,18,17,4,14,5,0.625,0.72,0.7333333333,0.7391304348,0.75
104215855,2,1344621,9060013,69029635,54321898,188570626,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
606750032,1,828659081,125805171,172952033,149706483,144934929,1,1,1,1,1,0,0,0,0,0
799416169,1,555885920,64575384,620825091,131113656,177579245,1,1,1,1,2,0,0,0,0,0.5
154319248,1,627578529,831263640,103473091,808182919,800436714,1,1,1,1,1,0,0,0,0,0
102691412,1,154288229,43991108,787949564,21611384,43881093,3,5,6,12,16,0.6666666667,0.8,0.8333333333,0.9166666667,0.9375
30255160,3,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
101680833,2,130481708,24292732,879322667,926367939,166669742,3,3,1,1,1,0.3333333333,0.3333333333,0.5,0.5,0.5
49606445,2,135420318,68308829,806306192,131695629,44762474,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
826942448,8,145452954,33277208,9997602,362051203,790944875,4,5,16,16,2,0.6666666667,0.7,0.7368421053,0.7368421053,0.75
801841214,1,612138391,6949895,60879355,809131733,968257550,1,1,1,1,1,0,0,0,0,0
825508369,1,253691604,22486091,197105232,838863223,833258663,1,1,1,1,1,0,0,0,0,0
784101243,1,1776418,179710822,603167706,129308545,5412739,1,1,1,1,1,0,0,0,0,0
958016545,1,186641259,131701732,152722773,42398839,8198421,1,1,1,1,1,0,0,0,0,0
961830549,1,827895850,832499516,780968371,962133919,605427165,1,6,12,12,33,0,0.8333333333,0.9166666667,0.9166666667,0.9696969697
11264256,1,52444478,6252845,847991049,883235053,186897971,1,1,2,2,2,0,0,0.5,0.5,0.5
607619301,1,868489571,187834502,1721252,806030706,795360486,1,1,1,1,2,0,0,0,0,0.5
969981711,6,801269312,20083697,113071039,794757935,64278278,3,3,5,5,2,0.5,0.5,0.625,0.625,0.6666666667
74809377,2,172307030,186778093,66654054,139691711,622262392,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
965254654,1,175516384,1315613,831739078,168545007,7598764,1,1,1,1,1,0,0,0,0,0
2524288,11,63111194,625163639,929348258,782389837,798798570,20,7,14,2,48,0.76,0.8,0.8095238095,0.8181818182,0.82
126483903,1,172030350,942054461,134131114,122814668,66856238,1,1,1,1,1,0,0,0,0,0
69381812,6,6908511,49890668,140067013,21623579,807326520,5,3,3,6,3,0.4285714286,0.5,0.5,0.5,0.5
6600472,2,92289300,21976048,14275114,101703700,801436148,1,3,4,9,11,0.5,0.75,0.8,0.9,0.9166666667
73752800,1,832426782,75886031,109226027,786438226,66200940,1,1,1,1,1,0,0,0,0,0
945837219,1,63455190,101582922,33625836,100604768,62172143,1,1,1,1,1,0,0,0,0,0
944204924,4,1315019,7910417,787980759,964338131,949005524,2,5,1,1,1,0.5,0.7142857143,0.75,0.75,0.75
794605811,1,74850140,50994391,167523583,946600855,63153829,1,4,5,5,8,0,0.75,0.8,0.8,0.875
3032752,2,1191048,176867109,197591162,139213029,71166623,2,2,2,2,2,0,0,0,0,0
782430560,1,801352712,612907159,40006012,787060685,46859745,1,1,1,1,1,0,0,0,0,0
41710604,1,181628384,835878943,138824813,832579911,140878005,1,1,1,1,1,0,0,0,0,0
835563974,1,75420380,15184534,123787736,786538561,618257146,1,1,1,1,1,0,0,0,0,0
153854252,3,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
786474093,1,612539135,800535325,827134995,968430475,930186598,1,1,1,1,1,0,0,0,0,0
1870138,10,2569168,2484186,807312459,80807076,148742492,10,17,7,2,2,0.6666666667,0.7727272727,0.7857142857,0.8,0.8
111210527,2,147246305,62978010,54321898,188570626,806750386,2,1,1,1,1,0,0.5,0.5,0.5,0.5
829444608,1,2186666,132841169,11616679,75719211,16459591,1,1,1,2,2,0,0,0,0.5,0.5
790944875,2,556881485,883001851,361592082,832881655,18100524,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
99589970,1,363817391,181228891,146850255,35066976,95520300,1,1,1,1,1,0,0,0,0,0
795925911,1,72704224,134762934,193287968,81894156,948701743,1,1,1,1,1,0,0,0,0,0
603167706,1,1776418,179710822,784101243,129308545,5412739,1,1,1,1,1,0,0,0,0,0
968838412,1,79461008,843134321,79461028,187964465,621504448,1,1,1,1,1,0,0,0,0,0
5070719,1,175362375,110480394,199470092,828971924,618467547,1,1,1,1,1,0,0,0,0,0
192557291,1,84018134,55291132,793275694,9074717,832498120,1,1,1,1,1,0,0,0,0,0
1364561,1,867034647,809746014,15965841,133878582,76900880,1,1,1,1,2,0,0,0,0,0.5
134762934,1,72704224,795925911,193287968,81894156,948701743,1,1,1,1,1,0,0,0,0,0
62506134,1,607131083,56702756,11302288,787361302,143943475,1,1,1,1,1,0,0,0,0,0
28442411,1,116165093,1775097,161132204,179395264,14692081,1,4,9,10,15,0,0.75,0.8888888889,0.9,0.9333333333
185493145,2,859091282,94952520,181185570,12641031,75420380,2,2,3,3,1,0,0,0.3333333333,0.3333333333,0.5
879322667,1,926367939,166669742,178699799,11200987,58072224,1,1,1,1,1,0,0,0,0,0
966342057,1,38475596,943282798,48160423,859050325,962408519,1,1,1,1,1,0,0,0,0,0
70854070,1,154590330,249825845,37056934,185734688,122035918,1,1,1,1,1,0,0,0,0,0
180360294,2,83152975,1885953,968852749,58317863,7938207,2,1,1,1,1,0,0.5,0.5,0.5,0.5
127727035,2,609655923,7210714,128129413,361592082,832881655,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
14399229,1,800031320,37707882,612539135,2163178,11478401,1,6,1,3,1,0,0.8333333333,1,1,1
1191048,2,3032752,176867109,197591162,139213029,71166623,2,2,2,2,2,0,0,0,0,0
782806673,1,790931732,828520333,827451386,783267321,181781340,1,1,1,1,1,0,0,0,0,0
828516257,1,94626921,144395381,140757589,53397386,60975708,1,1,1,1,1,0,0,0,0,0
800028230,1,618991413,784809993,161162995,803757913,166064238,1,1,1,1,1,0,0,0,0,0
154590330,1,70854070,249825845,37056934,185734688,122035918,1,1,1,1,1,0,0,0,0,0
614745482,1,28249022,145944166,784208675,119162332,171719078,1,1,1,2,2,0,0,0,0.5,0.5
170780295,3,3032752,1191048,176867109,197591162,194912846,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
98792237,1,785462201,969289904,67459326,965457141,961666810,1,1,1,1,1,0,0,0,0,0
175357672,1,130148997,29379760,129304551,55925494,38049532,1,1,1,1,1,0,0,0,0,0
191346506,1,4492575,962384710,94238912,5593470,51660694,1,1,1,1,1,0,0,0,0,0
156853699,1,188662704,78505557,786003350,131487423,615043593,1,1,1,1,1,0,0,0,0,0
782495055,18,26157235,827714507,149530219,107939357,175341577,22,18,18,23,15,0.6666666667,0.6666666667,0.6666666667,0.6774193548,0.68
106530462,1,50720853,175900914,80461262,36333650,18261834,1,1,1,1,1,0,0,0,0,0
1375294,2,616736448,60722154,52204864,1776418,179710822,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
193287968,1,72704224,795925911,134762934,81894156,948701743,1,1,1,1,1,0,0,0,0,0
96794461,1,11038254,8965774,53169777,624223442,94959459,1,1,1,1,1,0,0,0,0,0
147766141,1,69884849,76668458,807692236,17592135,963479725,2,5,5,5,5,0.5,0.8,0.8,0.8,0.8
154329692,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
175352004,1,787724772,946565702,110927634,21306101,623321221,1,1,1,1,1,0,0,0,0,0
135270473,7,619122955,794039441,36081185,3204513,78295199,4,5,5,6,15,0.625,0.6666666667,0.6666666667,0.7,0.7058823529
624930496,1,197495026,25047940,191440213,67851683,21391263,1,1,1,1,1,0,0,0,0,0
4093125,2,835695461,1775089,621225598,807639844,5629285,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
36927379,2,782806673,790931732,828520333,827451386,783267321,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
967108218,2,607348802,840912190,2138972,807551494,143488448,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
87757766,7,40071011,125170639,85667590,176118628,179905856,2,2,2,2,2,0.7142857143,0.7142857143,0.7142857143,0.7142857143,0.7142857143
827159831,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
61994364,3,198053485,41603077,102512717,1479369,14932736,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
179669502,1,946621273,963595223,48430979,112084681,967125188,1,1,1,1,1,0,0,0,0,0
827455192,1,807902143,793422213,615422995,144749392,6920284,1,1,1,1,1,0,0,0,0,0
63138622,1,124431136,147175017,78731398,801411054,780724282,1,1,1,1,1,0,0,0,0,0
100938567,1,809975308,800606860,171719078,108972048,130029205,1,1,2,5,8,0,0,0.5,0.8,0.875
946621273,1,179669502,963595223,48430979,112084681,967125188,1,1,1,1,1,0,0,0,0,0
146379438,2,606750032,828659081,125805171,172952033,79277819,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
34930156,2,55314140,801238697,18416920,964231778,175238609,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
793134081,1,806710588,152056029,784116691,847410081,41183773,1,1,1,1,1,0,0,0,0,0
847927498,1,1885953,968852749,58317863,7938207,806756552,1,1,1,1,1,0,0,0,0,0
612918891,1,137348319,68679679,794989942,830346230,11320561,1,1,1,1,1,0,0,0,0,0
620597661,1,556057057,31001832,61079273,612539135,2163178,9,95,139,1,3,0.8888888889,0.9894736842,0.9928057554,1,1
41760596,4,621649222,5286679,72704224,795925911,134762934,4,5,1,1,1,0.6666666667,0.7142857143,0.75,0.75,0.75
806756552,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
1949684,1,622920353,187644138,612901207,51220572,44035301,1,1,1,1,1,0,0,0,0,0
867054462,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
11172285,1,101690873,783777050,2152809,65820953,324029073,1,1,1,1,1,0,0,0,0,0
830063496,1,967187634,73699274,139300214,65603516,603066192,1,1,1,1,1,0,0,0,0,0
796754315,5,800042160,131259744,125518881,37171949,798248761,3,3,3,5,5,0.6666666667,0.6666666667,0.6666666667,0.75,0.75
91909122,1,88151527,962832445,606727402,197522659,36796498,1,2,2,2,6,0,0.5,0.5,0.5,0.8333333333
961609067,1,800027414,23981517,75518860,182774307,197533573,1,1,1,1,1,0,0,0,0,0
176867109,2,3032752,1191048,197591162,139213029,71166623,2,2,2,2,2,0,0,0,0,0
94626921,1,828516257,144395381,140757589,53397386,60975708,1,1,1,1,1,0,0,0,0,0
116809976,1,797264504,127129380,186008108,781986526,35385681,1,1,1,1,1,0,0,0,0,0
789482952,3,967624347,75412031,361858020,196203681,948834747,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
9118340,1,958356545,85637379,879311801,946767308,56497829,1,1,1,1,1,0,0,0,0,0
603241761,1,363655143,151392722,167297402,124268314,103622655,1,1,1,1,1,0,0,0,0,0
790931732,1,782806673,828520333,827451386,783267321,181781340,1,1,1,1,1,0,0,0,0,0
50446756,2,837648955,138519553,151288896,781087106,194268921,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
181628384,1,41710604,835878943,138824813,832579911,140878005,1,1,1,1,1,0,0,0,0,0
101624476,1,21661699,804422525,144387615,78483126,45780806,1,2,2,2,3,0,0.5,0.5,0.5,0.6666666667
64296932,14,99288102,30771583,827714507,9937264,72700198,12,19,18,8,35,0.4705882353,0.5,0.5454545455,0.625,0.6388888889
71926661,2,620387790,64869993,94939824,2013522,2334084,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
48410070,6,623852030,78454984,807828228,60016300,52520194,2,3,4,4,4,0.6666666667,0.7142857143,0.75,0.75,0.75
14070697,3,44549434,130598584,151978921,829042337,125111448,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
827134995,1,612539135,800535325,786474093,968430475,930186598,1,1,1,1,1,0,0,0,0,0
81894156,1,72704224,795925911,134762934,193287968,948701743,1,1,1,1,1,0,0,0,0,0
797264504,1,116809976,127129380,186008108,781986526,35385681,1,1,1,1,1,0,0,0,0,0
67386755,1,968055827,831821082,15922552,826184801,801414322,1,1,1,2,4,0,0,0,0.5,0.75
92337732,1,615503877,612539135,2163178,11478401,2300051,62,1,3,1,5,0.9838709677,1,1,1,1
7021066,1,150916658,808501931,85178908,603960469,608067005,1,1,1,1,1,0,0,0,0,0
361501869,2,114931301,830575101,131560935,119704054,831531285,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
1002229,1,54714043,79098386,956143965,13842000,964113666,1,1,1,1,1,0,0,0,0,0
148639883,2,149076825,179660787,796494693,808575810,790907021,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
1892108,4,3258043,68073360,128901498,170630904,960047186,5,3,3,4,1,0.5,0.6,0.6,0.6666666667,0.75
8935504,1,45800765,66191107,18205407,42266270,11133873,1,1,1,2,2,0,0,0,0.5,0.5
85698900,3,56259559,623453755,91389932,606444735,129779455,2,2,3,4,1,0.3333333333,0.3333333333,0.5,0.6,0.6666666667
25314208,1,198604852,806626248,11520277,798069175,612539135,12,13,49,256,1,0.9166666667,0.9230769231,0.9795918367,0.99609375,1
948701743,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
6257448,1,163205524,45655206,186874348,78713013,64265168,1,1,1,1,1,0,0,0,0,0
5207816,3,802875864,112963590,22200740,831596882,8181153,2,2,2,2,2,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
95513011,1,2543163,50286053,809642635,77595908,339228447,1,1,1,1,2,0,0,0,0,0.5
796879794,26,806988833,802864558,796892409,611853982,157092557,21,23,19,35,15,0.6571428571,0.7435897436,0.75,0.7551020408,0.7575757576
5094842,2,928251321,107966017,9224163,624930496,88665393,3,3,3,1,1,0.3333333333,0.3333333333,0.3333333333,0.5,0.5
125316393,1,14144351,17348587,612539135,2163178,11478401,4,9,1,3,1,0.75,0.8888888889,1,1,1
968430475,1,612539135,800535325,786474093,827134995,930186598,1,1,1,1,1,0,0,0,0,0
73410185,1,191510239,609735766,118870583,127922404,76152578,1,1,1,1,1,0,0,0,0,0
968913942,1,933977936,133846324,621080162,790362169,804611114,1,1,1,1,1,0,0,0,0,0
88805734,1,968997101,40861601,81897456,613866735,937890044,1,1,1,1,1,0,0,0,0,0
61170858,1,602975120,73748790,614683407,54252405,831846568,1,1,1,1,1,0,0,0,0,0
80612534,4,81985442,607348802,968086210,840912190,177079394,5,1,1,1,1,0.7142857143,0.75,0.75,0.75,0.75
800027414,1,961609067,23981517,75518860,182774307,197533573,1,1,1,1,1,0,0,0,0,0
360640734,1,8447682,961651846,47583851,964498849,27059265,1,1,1,1,1,0,0,0,0,0
19504168,1,872851308,50284504,827417481,37175700,131700668,1,2,3,5,11,0,0.5,0.6666666667,0.8,0.9090909091
618753768,2,2939064,962592424,78544034,796905896,828977319,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
961883753,1,876456161,134459663,604039057,142200463,831241844,1,1,1,1,1,0,0,0,0,0
60665494,2,75434779,808364058,962650342,11495629,9719311,4,1,1,1,2,0.5,0.5,0.5,0.5,0.6666666667
787980759,1,556579006,58625955,27428619,129134974,9745310,1,1,2,2,2,0,0,0.5,0.5,0.5
361858020,1,75412031,196203681,78549556,84221261,933994014,1,1,1,1,1,0,0,0,0,0
14692081,15,71182679,77094993,106534274,112620786,805338753,5,3,10,10,4,0.75,0.8,0.8095238095,0.8095238095,0.8125
186957072,10,85660256,39271197,969789358,189135846,68014971,12,7,13,2,2,0.7777777778,0.7857142857,0.7894736842,0.8,0.8
77544922,1,616381794,122682917,187969915,828343736,144457504,1,1,1,1,1,0,0,0,0,0
144395381,1,828516257,94626921,140757589,53397386,60975708,1,1,1,1,1,0,0,0,0,0
189135846,2,879322667,926367939,166669742,178699799,11200987,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
53307435,1,5574330,155561806,181118738,125871405,827149183,1,1,1,1,1,0,0,0,0,0
611651845,7,1825736,61062972,11289725,124010153,69024354,12,3,14,12,10,0.5384615385,0.5714285714,0.6,0.6428571429,0.6923076923
620765123,1,128858805,46831251,75137802,57126885,152359241,1,2,2,2,2,0,0.5,0.5,0.5,0.5
188570626,1,54321898,806750386,2227478,151808995,68250745,1,1,1,1,1,0,0,0,0,0
76782366,1,785141719,609531983,132829909,144452836,933457251,1,1,1,1,1,0,0,0,0,0
78532364,1,147169259,21627695,797891988,79501836,15208153,1,1,1,1,1,0,0,0,0,0
966492170,1,831458513,171472306,6756662,140645123,2913569,1,1,1,1,2,0,0,0,0,0.5
180362290,1,243651288,251476669,787411917,6366108,808252808,1,1,1,1,1,0,0,0,0,0
125871405,1,5574330,155561806,181118738,53307435,827149183,1,1,1,1,1,0,0,0,0,0
843957650,2,837867530,828945738,791529308,188549369,809571375,1,1,2,8,9,0.5,0.5,0.6666666667,0.8888888889,0.9
106236144,3,606601136,604751631,8200016,103466558,173293994,4,1,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
153884007,1,100943047,617319504,172222791,13900449,181986670,1,1,1,1,1,0,0,0,0,0
2555654,2,135189590,186585741,119050664,878380195,600809656,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
13550242,4,11660685,624930496,183064240,197495026,96842430,5,1,1,1,1,0.7142857143,0.75,0.75,0.75,0.75
969088082,1,78716494,616487935,849855788,78710821,70282561,1,1,1,1,1,0,0,0,0,0
877672683,4,64696941,827714994,938265865,805277332,98486020,2,2,2,2,5,0.5,0.5,0.5,0.5,0.5
151392727,2,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
115210408,3,102793460,10113913,102670879,133469119,621287874,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
136721250,3,136721201,610282118,932838519,198627978,76782366,5,3,1,1,1,0.4,0.5,0.6666666667,0.6666666667,0.6666666667
151392722,1,363655143,603241761,167297402,124268314,103622655,1,1,1,1,1,0,0,0,0,0
949103725,4,884513334,115978041,12334962,831897454,967474896,3,3,4,4,4,0.25,0.25,0.4,0.4,0.4
621502173,4,38598793,168548662,38925047,4469797,122322316,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
926367939,1,879322667,166669742,178699799,11200987,58072224,1,1,1,1,1,0,0,0,0,0
80816882,1,796667462,135748064,789484594,612539135,2163178,1,4,15,1,3,0,0.75,0.9333333333,1,1
615308814,1,5578489,21672675,77069581,186358230,172413759,1,1,1,2,2,0,0,0,0.5,0.5
878427442,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
930186598,1,612539135,800535325,786474093,827134995,968430475,1,1,1,1,1,0,0,0,0,0
127132269,1,69296663,8011236,6265946,801353082,55092530,1,1,1,1,1,0,0,0,0,0
134459663,1,876456161,961883753,604039057,142200463,831241844,1,1,1,1,1,0,0,0,0,0
964338131,1,949005524,56350622,110103249,2373637,167289979,1,1,1,1,1,0,0,0,0,0
884807959,2,964594332,805657322,806964722,20784906,171596989,2,2,2,2,2,0,0,0,0,0
104007120,1,611068453,135270473,69298602,164856036,960528784,1,7,13,24,26,0,0.8571428571,0.9230769231,0.9583333333,0.9615384615
832876523,19,839800661,157427238,69024354,829193445,829950414,14,25,10,7,13,0.5652173913,0.6666666667,0.6818181818,0.7,0.72
36599587,7,112090779,8260234,124347944,106832710,177579245,5,2,2,2,2,0.6666666667,0.7142857143,0.7142857143,0.7142857143,0.7142857143
187969915,1,616381794,122682917,77544922,828343736,144457504,1,1,1,1,1,0,0,0,0,0
2447209,4,2167872,2349629,75412031,2458297,361858020,5,5,1,1,1,0.5,0.7142857143,0.75,0.75,0.75
66856238,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
111900486,1,624295924,828453329,82840302,606820392,89163047,1,1,1,1,1,0,0,0,0,0
160975009,91,175892251,966423352,626596928,85505951,99286106,65,163,98,149,60,0.5688073394,0.5966850829,0.6102941176,0.612716763,0.6517857143
806347329,1,16447965,198706009,56278633,791201044,828775432,1,2,3,3,12,0,0.5,0.6666666667,0.6666666667,0.9166666667
606223431,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
65641409,2,49707599,172030350,942054461,134131114,122814668,2,1,1,1,1,0,0.5,0.5,0.5,0.5
87840018,5,3915006,79125809,78622333,963695163,967005435,3,7,4,4,9,0.6666666667,0.6666666667,0.7142857143,0.7142857143,0.7272727273
873183909,8,53601050,831060751,809105542,56685530,58693433,17,12,4,6,11,0.6111111111,0.6666666667,0.6666666667,0.7272727273,0.7333333333
11376548,1,938238870,116279126,86436979,161337027,78428993,1,1,1,1,1,0,0,0,0,0
622920353,1,1949684,187644138,612901207,51220572,44035301,1,1,1,1,1,0,0,0,0,0
2332591,4,797938099,867034647,944535152,1364561,295725600,3,1,1,1,1,0.6,0.75,0.75,0.75,0.75
11769938,1,831628644,119216992,10903318,71035539,610711884,1,1,1,1,1,0,0,0,0,0
787411917,1,243651288,251476669,180362290,6366108,808252808,1,1,1,1,1,0,0,0,0,0
847410081,1,806710588,152056029,784116691,793134081,41183773,1,1,1,1,1,0,0,0,0,0
39244694,1,7488497,13967401,42276089,131362733,33723990,1,1,1,2,2,0,0,0,0.5,0.5
6918353,1,3418308,42710376,618964530,618397269,49610686,1,1,1,1,1,0,0,0,0,0
933598807,21,837513316,830895319,83211284,1660786,39393475,9,22,31,14,15,0.6956521739,0.696969697,0.7,0.7037037037,0.7142857143
197591162,2,3032752,1191048,176867109,139213029,71166623,2,2,2,2,2,0,0,0,0,0
196203681,1,75412031,361858020,78549556,84221261,933994014,1,1,1,1,1,0,0,0,0,0
177864035,1,612539135,2163178,11478401,2300051,878914340,1,3,1,5,3,1,1,1,1,1
6366108,1,243651288,251476669,180362290,787411917,808252808,1,1,1,1,1,0,0,0,0,0
42266270,2,8935504,45800765,113070049,66191107,18205407,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
81897456,1,968997101,40861601,88805734,613866735,937890044,1,1,1,1,1,0,0,0,0,0
809067846,1,619341188,627875818,37225935,68435259,147020853,1,1,1,1,1,0,0,0,0,0
607348802,1,840912190,2138972,807551494,143488448,867672961,1,1,1,1,1,0,0,0,0,0
8285991,1,1211952,58109158,929544591,145689746,39883376,1,1,2,2,2,0,0,0.5,0.5,0.5
829015440,2,788738362,107217036,961908311,801269312,20083697,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
806750386,1,54321898,188570626,2227478,151808995,68250745,1,1,1,1,1,0,0,0,0,0
827149183,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
27518640,1,804715373,798083564,85874667,829282552,179538418,1,1,1,1,1,0,0,0,0,0
78728091,2,962648338,4492575,191346506,962384710,94238912,2,1,1,1,1,0,0.5,0.5,0.5,0.5
194498528,33,199067265,608619990,125150685,15182868,86875007,16,18,26,37,17,0.8048780488,0.8139534884,0.82,0.8333333333,0.8372093023
